,MBH_SIGMA,MBH_WISE
121,5.660478591918945,6.5641166299817915
122,6.530643463134766,7.184317558871655
123,6.76417350769043,6.774730637929052
124,8.61251163482666,7.656778801714184
125,7.202459812164307,7.1653682159453975
126,6.648212909698486,6.944174534382719
127,5.9010725021362305,7.46751732833137
128,7.693506240844727,7.409552039360341
129,7.405264377593994,7.113491521273405
130,5.688287258148193,6.360799051300057
131,6.076116561889648,7.008578189876838
132,7.812719345092773,7.240821214461304
133,6.002912998199463,6.906392141119891
134,7.166781902313232,6.998898432795631
135,5.760715484619141,6.654983572838792
136,6.466845989227295,7.190975837302014
137,6.43073844909668,7.4298248155226645
138,7.656590461730957,7.409546368509968
139,7.986081600189209,7.0931903138829515
140,6.76176643371582,7.390408258859723
141,5.8251447677612305,6.858419528878258
142,7.264430522918701,7.161224517154099
143,6.807528495788574,7.0759333152098804
144,6.790146350860596,6.708218819023767
145,5.366237163543701,7.0905832595561025
146,5.1670660972595215,5.914421677009026
147,6.840137958526611,7.049922003685148
148,5.031802177429199,6.558745877269892
149,6.803112506866455,7.452843964243757
150,7.748000621795654,7.458342191877406
151,6.254828453063965,7.005781319269318
152,8.107400894165039,7.537792838807008
153,7.340659141540527,6.9838524321563415
154,7.25060510635376,6.6001043475370755
155,7.197729587554932,6.755341120999525
156,5.523530006408691,6.810112763596587
157,5.1262054443359375,6.449565928209156
158,6.93790864944458,6.633714141180339
159,7.72892427444458,7.721571147036422
160,7.571199893951416,7.2568584514275605
161,7.4351935386657715,7.365268546601713
162,7.616405487060547,7.439664227713851
163,6.545302391052246,6.683463634812591
164,7.943907260894775,7.62754226169928
165,7.011634349822998,7.102315234934231
166,6.273227214813232,7.336725998827649
167,9.169013023376465,7.9193008226019925
168,6.941018104553223,7.076832989123607
169,6.5196404457092285,6.970863548832986
170,8.521808624267578,7.050411636222385
171,8.385279655456543,7.869635190434105
172,8.675024032592773,7.201139827600146
173,7.011026382446289,7.175944816964999
174,8.71256160736084,7.702435882085437
175,8.307270050048828,7.433324242130283
176,8.400564193725586,7.651821046412763
177,8.437958717346191,7.380310147881132
178,7.023600101470947,7.360323326269381
179,7.703011989593506,7.30359151571515
180,5.6164751052856445,6.653346114208698
181,8.072689056396484,7.796312342668871
182,7.763049602508545,7.4340432429798
183,7.3762335777282715,7.250618778645966
184,7.291186809539795,7.254167384428843
185,8.811917304992676,7.761121293942073
186,5.559635639190674,6.778759718113217
187,6.6075029373168945,6.8593960337161475
188,8.769055366516113,7.836559133110602
189,6.757691383361816,7.157529353268514
190,6.319760799407959,6.822284638540615
191,8.112445831298828,7.614608177196662
192,8.045315742492676,7.6605901257791675
193,5.684940814971924,6.351599618667568
194,6.007857799530029,7.147096100036234
195,8.518465042114258,7.644318359843204
196,7.104763984680176,7.243049376778088
197,7.9153547286987305,7.27024822923319
198,8.217692375183105,6.875496540414757
199,5.706989288330078,6.590230431902677
200,8.045271873474121,7.439173174820773
201,6.363306045532227,6.02984890343984
202,6.2544660568237305,6.281918348439903
203,6.807135581970215,6.757539086588778
204,7.162187576293945,7.305824841646707
205,6.414131164550781,6.289660919496521
206,6.854872226715088,6.653310371653542
207,7.5207390785217285,7.251005192934617
208,4.824298858642578,6.456552149474953
209,6.21079158782959,7.236857633675797
210,7.092820167541504,6.9976686867885025
211,7.497338771820068,7.504289997094184
212,7.850796699523926,7.26368307074907
213,5.765859603881836,6.594831159455187
214,7.0008344650268555,6.725423903330984
215,6.957374572753906,7.371999528526237
216,6.552748680114746,7.066810355997619
217,6.580713748931885,7.352507937310236
218,7.59044885635376,7.267744463453761
219,5.661457538604736,6.516916585645304
220,8.09277057647705,7.449731483810437
221,6.8709259033203125,6.805461709188102
222,6.800417900085449,7.24967304918973
223,7.995762825012207,7.779270653042764
224,7.111245632171631,7.117447892638225
225,7.331847190856934,7.265698142315448
226,7.2466630935668945,7.494642564218425
227,7.626626968383789,7.5754968300495
228,6.500516891479492,7.056622601965331
229,7.882765769958496,7.361487824399041
230,6.791471481323242,7.320458189709962
231,7.822474479675293,6.948869911217386
232,7.06563138961792,6.832510381627945
233,8.595624923706055,7.643480818082449
234,7.771721363067627,7.202267524045833
235,6.911465167999268,7.109078397884366
236,7.173563480377197,7.10711208078748
237,8.356917381286621,7.884228169695324
238,8.49077320098877,7.805175671606382
239,5.948051452636719,6.697923878822699
240,5.1621599197387695,6.946987302709235
241,6.5896453857421875,6.852318969784495
242,7.658753871917725,7.144148586248217
243,7.18220853805542,7.454115500484339
244,7.007859230041504,6.681911089318548
245,8.65243911743164,7.512181871821226
246,6.53124475479126,6.229865412737753
247,5.5204548835754395,6.55709471498243
248,7.14617395401001,7.274571825684647
249,8.519399642944336,7.536220463509373
250,7.143942356109619,6.762511655264735
251,7.425745487213135,7.1681112407481855
252,6.04331111907959,6.827422475706347
253,6.0629119873046875,6.1500509122577895
254,5.315654754638672,6.169139328742996
255,6.119040489196777,6.296608818698756
256,7.033355236053467,6.9301500604061
257,5.796583652496338,6.317069585287138
258,5.607298851013184,6.744704717167327
259,7.0505781173706055,6.905174261681355
260,8.249003410339355,7.756396447283523
261,6.517844200134277,7.116172178707346
262,6.688604354858398,7.130865222089156
263,6.771682262420654,7.009606240498335
264,7.049788475036621,7.445738960469713
265,7.775441646575928,7.750551612978864
266,7.595484256744385,7.672243175418534
267,7.808804035186768,7.727460783049496
268,8.36241626739502,7.646982780601354
269,7.894947052001953,7.666091723147955
270,8.745572090148926,7.582087920845143
271,6.7882184982299805,7.302288620224471
272,7.6762542724609375,6.808021915722009
273,7.70150089263916,7.44932771296174
274,7.622196674346924,7.238163395539711
275,6.257091999053955,6.625176993456744
276,7.695694923400879,7.2406195595412735
277,5.806049346923828,6.841008399337582
278,7.321753978729248,7.120526139848966
279,7.9442243576049805,7.321197681498148
280,6.9448347091674805,7.161817981136931
281,6.042810916900635,6.268927947982903
282,5.432642936706543,6.723391970111579
283,7.599296569824219,6.926198415335032
284,8.698399543762207,8.028709887349233
